REVIEW_ID,RAW_DESCRIPTION,ORIGINAL_REASON,NEW_CLASSIFICATION,MATCHED_PRODUCT_ID,MATCHED_PRODUCT,VALID_PRICE_FOUND,CURRENT_LIST_PRICE,PROPOSED_LIST_PRICE,PROPOSED_LIST_PRICE_2_DECIMALS,ACTION,CONFIDENCE,SOURCE,IS_FOOD,IS_MEAT,IS_SERVICE,PRICE_RULE,PRICE_EVIDENCE_FILE,PRICE_EVIDENCE_SHEET,PRICE_EVIDENCE_ROW,IDENTITY_KEY,ORIGINAL_REASONS
AG-2245,Cremola 1 LB FOOD CLUB,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,cremola|1|lb|food|club|1 lb,MISSING_VALID_PRICE
AG-2246,Botella DE AGUA 20oz 12/1 VILLAR,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,botella|agua|20oz|12/1|villar|12/1,MISSING_VALID_PRICE
AG-2247,AZUCAR CREMA 2 LB Cristal,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,azucar|crema|2|lb|cristal|2 lb,MISSING_VALID_PRICE
AG-2248,AZUCAR Dietetica Splenda 300/1,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,azucar|dietetica|splenda|300/1|300/1,MISSING_VALID_PRICE
AG-2249,Chocolate EN Tabletas,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,chocolate|tabletas,MISSING_VALID_PRICE
AG-2250,LECHE ENTERA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,leche|entera,MISSING_VALID_PRICE
AG-2251,LECHE Evaporada,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,leche|evaporada,MISSING_VALID_PRICE
AG-2252,Mayonessa GALON,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,mayonessa|galon,MISSING_VALID_PRICE
AG-2253,Mantequilla GRANDE,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,mantequilla|grande,MISSING_VALID_PRICE
AG-2254,ARROZ BLANCO 50LB,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,arroz|blanco|50|lb|50 lb,MISSING_VALID_PRICE
AG-2255,ACEITE,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,aceite,MISSING_VALID_PRICE
AG-2256,ACEITE VERDE,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,aceite|verde,MISSING_VALID_PRICE
AG-2257,CODITO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,codito,MISSING_VALID_PRICE
AG-2258,FIDEOS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,fideos,MISSING_VALID_PRICE
AG-2259,Vinagre AMBAR,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,vinagre|ambar,MISSING_VALID_PRICE
AG-2260,Galleta DE SODA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,galleta|soda,MISSING_VALID_PRICE
AG-2261,CALDO DE POLLO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,True,False,NO_PRICE,,,,caldo|pollo,MISSING_VALID_PRICE
AG-2262,HARINA D TRIGO,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,harina|d|trigo,MISSING_VALID_PRICE
AG-2263,JUGO Concentrado GALON,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,jugo|concentrado|galon,MISSING_VALID_PRICE
AG-2264,HARINA DE Negrito,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,harina|negrito,MISSING_VALID_PRICE
AG-2265,MAIZ Enlatado,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,maiz|enlatado,MISSING_VALID_PRICE
AG-2266,HARINA DE MAIZ,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx | cotizacion_del_marcelino_9bd9.xlsx,True,False,False,NO_PRICE,,,,harina|maiz,MISSING_VALID_PRICE
AG-2267,SAL MOLIDA YADADA,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,sal|molida|yadada,MISSING_VALID_PRICE
AG-2268,SALSA CHINA GALON,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,salsa|china|galon,MISSING_VALID_PRICE
AG-2269,Vainilla,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,vainilla,MISSING_VALID_PRICE
AG-2270,CREMA DE LECHE,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,True,False,False,NO_PRICE,,,,crema|leche,MISSING_VALID_PRICE
AG-2271,CARNE DE CERDO EN TIRAS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,True,False,NO_PRICE,,,,carne|cerdo|tiras,MISSING_VALID_PRICE
AG-2272,ATUN EN ACEITE,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,atun|aceite,MISSING_VALID_PRICE
AG-2273,Lasaña De Queso,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_-2026_MAYO_4932.xlsx,True,False,False,NO_PRICE,,,,lasana|queso,MISSING_VALID_PRICE
AG-2274,Lasaña De Pollo,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_-2026_MAYO_4932.xlsx,False,True,False,NO_PRICE,,,,lasana|pollo,MISSING_VALID_PRICE
AG-2275,Pollo Horneado,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_-2026_MAYO_4932.xlsx,False,True,False,NO_PRICE,,,,pollo|horneado,MISSING_VALID_PRICE
AG-2276,Cerdo Horneado,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_-2026_MAYO_4932.xlsx,False,False,False,NO_PRICE,,,,cerdo|horneado,MISSING_VALID_PRICE
AG-2277,Moro De Habichuela Roja,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_-2026_MAYO_4932.xlsx,True,False,False,NO_PRICE,,,,moro|habichuela|roja,MISSING_VALID_PRICE
AG-2278,Moro De Habichuela Negra,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_-2026_MAYO_4932.xlsx,True,False,False,NO_PRICE,,,,moro|habichuela|negra,MISSING_VALID_PRICE
AG-2279,APINZA Amperimétrica Digital Voltaje 200m 600 V O Superior,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,apinza|amperimetrica|digital|voltaje|200m|600|v|o,MISSING_VALID_PRICE
AG-2280,Multímetro Industrial 10A Sobrecarga DE 20A,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,multimetro|industrial|10a|sobrecarga|20a,MISSING_VALID_PRICE
AG-2281,JUEGO DE Herramientas 70 PIEZAS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,juego|herramientas|70|piezas,MISSING_VALID_PRICE
AG-2282,Guantes DE Proteccion PARA Electricista,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,guantes|proteccion|para|electricista,MISSING_VALID_PRICE
AG-2283,Pelador Automático Y Cripador DE Alambre PELA CLABES *7,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,pelador|automatico|cripador|alambre|pela|clabes|7,MISSING_VALID_PRICE
AG-2284,JUEGO DE Herramientas PINZA Alicate /PINZA 3 PIEZAS Alicates / PINZAS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,juego|herramientas|pinza|alicate|/pinza|3|piezas|alicates,MISSING_VALID_PRICE
AG-2285,JUEGO DE Destornilladores Aislado 7 PIEZAS 1000V,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,juego|destornilladores|aislado|7|piezas|1000v,MISSING_VALID_PRICE
AG-2286,JUEGO DE Avellanador Cortatubo,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,juego|avellanador|cortatubo,MISSING_VALID_PRICE
AG-2287,Cortadora DE RAMAS MANGO Telescopio 2.8 M,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,cortadora|ramas|mango|telescopio|2.8|m,MISSING_VALID_PRICE
AG-2288,KIT Taladro DOBLE Función Atornillador Y DE Impacto 12 V,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,kit|taladro|doble|funcion|atornillador|impacto|12|v,MISSING_VALID_PRICE
AG-2289,SIERRA Tronzadora 2400W,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,sierra|tronzadora|2400|w|2400W,MISSING_VALID_PRICE
AG-2290,Pulidora MANUAL2200 W / 110-120 Voltios,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,pulidora|manual2200|w|/|110-120|voltios|MANUAL2200|2200W,MISSING_VALID_PRICE
AG-2291,PRENSA DE BANCO 6 Pulgadas,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,"prensa|banco|6|pulgadas|6""",MISSING_VALID_PRICE
AG-2292,Dobladora DE TUBOS 1/2 A 2 CON Tripode,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,dobladora|tubos|1/2|a|2|tripode|1/2,MISSING_VALID_PRICE
AG-2293,Cortadora DE METAL 14 2300 W,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,cortadora|metal|14|2300|w|2300W,MISSING_VALID_PRICE
AG-2294,Cortadora DE PLASMA PLASMA 40A 110/220V Inverte CON Accesorios,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,cortadora|plasma|plasma|40a|110/220v|inverte|accesorios,MISSING_VALID_PRICE
AG-2295,CARETA Eléctrica PARA SALDAR,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,careta|electrica|para|saldar,MISSING_VALID_PRICE
AG-2296,Maquina PARA SOLDAR 180a 110/220V,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,maquina|para|soldar|180a|110/220v,MISSING_VALID_PRICE
AG-2297,Escuadra Soldadura 5 75 LB Magnetica,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,escuadra|soldadura|5|75|lb|magnetica|75 lb,MISSING_VALID_PRICE
AG-2298,Taladro Estacionario 750W 110V 1PH 20MM,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,taladro|estacionario|750|w|110v|1ph|20|mm|750W,MISSING_VALID_PRICE
AG-2299,Lijadora Eléctrica MANUAL 300W 110-120V,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,lijadora|electrica|manual|300|w|110-120v|300W,MISSING_VALID_PRICE
AG-2300,KIT Taladro Atornillador 12V,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,kit|taladro|atornillador|12v,MISSING_VALID_PRICE
AG-2301,Pistola Sopladora 695,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,pistola|sopladora|695,MISSING_VALID_PRICE
AG-2302,Compresor DE AIRE 110-120V/60HZ 110-120 Voltios,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,compresor|aire|110-120v/60hz|110-120|voltios,MISSING_VALID_PRICE
AG-2303,Taladro ROTO Martillo DE 1500 WATT,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,taladro|roto|martillo|1500|watt,MISSING_VALID_PRICE
AG-2304,SIERRA Circular DE BANCO NO. 10 1800W,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,sierra|circular|banco|no.|10|1800|w|1800W,MISSING_VALID_PRICE
AG-2305,Maquina Colectora DE POLVO 110-120 Voltios,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,maquina|colectora|polvo|110-120|voltios,MISSING_VALID_PRICE
AG-2306,SIERRA Ingletadora 110-120 Voltios,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,sierra|ingletadora|110-120|voltios,MISSING_VALID_PRICE
AG-2307,Pistola PARA PINTAR,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,pistola|para|pintar,MISSING_VALID_PRICE
AG-2308,ROUTER Eléctrico BASE FIJA 2.25 HP,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,router|electrico|base|fija|2.25|hp,MISSING_VALID_PRICE
AG-2309,ROUTER Eléctrico Inalambrico,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,router|electrico|inalambrico,MISSING_VALID_PRICE
AG-2310,Taladro Pedestal 500W 110V 1PH 16mm,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,taladro|pedestal|500|w|110v|1ph|16|mm|500W,MISSING_VALID_PRICE
AG-2311,JUEGO DE MECHAS PARA Enrutador O Fresador 24 PIEZAS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,juego|mechas|para|enrutador|o|fresador|24|piezas,MISSING_VALID_PRICE
AG-2312,PRENSA O Abrazadera PARA Ebanistería 36,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,prensa|o|abrazadera|para|ebanisteria|36,MISSING_VALID_PRICE
AG-2313,PRENSA O Abrazadera,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,prensa|o|abrazadera,MISSING_VALID_PRICE
AG-2314,PRENSA O Abrazadera PARA Ebanistería 48,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,prensa|o|abrazadera|para|ebanisteria|48,MISSING_VALID_PRICE
AG-2315,Pulidora MANUAL 9 2800W -5/8,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,pulidora|manual|9|2800|w|-5/8|5/8|2800W,MISSING_VALID_PRICE
AG-2316,Lijeradora DE BANDA DISCO 4 Y 6 DE 1/2 HP,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,lijeradora|banda|disco|4|6|1/2|hp|1/2,MISSING_VALID_PRICE
AG-2317,Cargador DE Batería 20V 2A,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,cargador|bateria|20v|2a,MISSING_VALID_PRICE
AG-2318,Baterías PARA Taladro 20V 2A Recargable,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,baterias|para|taladro|20v|2a|recargable,MISSING_VALID_PRICE
AG-2319,Taladro Inalambrico 18/V M18,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,taladro|inalambrico|18/v|m18,MISSING_VALID_PRICE
AG-2320,Clavadora Inalámbrica 18ga 20V,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,clavadora|inalambrica|18ga|20v,MISSING_VALID_PRICE
AG-2321,PUNTA DE ESTRÍA 3 Pulgadas,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,"punta|estria|3|pulgadas|3""",MISSING_VALID_PRICE
AG-2322,JUEGO DE Formones 12 PIEZAS,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,juego|formones|12|piezas,MISSING_VALID_PRICE
AG-2323,Motosierra DREMER 110-120 Voltios,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,motosierra|dremer|110-120|voltios,MISSING_VALID_PRICE
AG-2324,Pistola DE CALOR,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,pistola|calor,MISSING_VALID_PRICE
AG-2325,DREMEL 3000,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACION_MATERIALES_FERRETERO1_7286.xlsx,False,False,False,NO_PRICE,,,,dremel|3000,MISSING_VALID_PRICE
